000085/SD00410270235;00410270235;30/06/2019;31/07/2019;;2552,98;;;;;2552,98;EURO;;
000126/CD00410270235;00410270235;23/04/2019;31/05/2019;;1235,52;;;;;1235,52;EURO;;
000157/CD00410270235;00410270235;06/05/2019;30/06/2019;;10009,16;;;;;10009,16;EURO;28/05/2019;
000232/CD00410270235;00410270235;18/06/2019;31/07/2019;;417,18;;;;;417,18;EURO;;
000365/CD00410270235;00410270235;21/12/2018;31/01/2019;;303,85;;;;;303,85;EURO;12/04/2019;
000759/FD00410270235;00410270235;21/05/2019;30/06/2019;;11426,7;;;;;11426,7;EURO;07/06/2019;
001008/FD00418000287;00418000287;30/06/2019;31/07/2019;;138,78;;;;;138,78;EURO;;
002860/F00418000287;00418000287;03/07/2018;31/08/2018;;772,84;;;;;772,84;EURO;02/10/2018;
002898/F00418000287;00418000287;05/07/2018;31/08/2018;;123,97;;;;;123,97;EURO;02/10/2018;
000178/FD00434290482;00434290482;22/02/2019;31/03/2019;;119,18;;;;;119,18;EURO;14/03/2019;
000755/FD00434290482;00434290482;21/05/2019;30/06/2019;;480,88;;;;;480,88;EURO;;
000994/FD00434290482;00434290482;25/06/2019;31/07/2019;;206,3;;;;;206,3;EURO;16/07/2019;
001007/FD00434290482;00434290482;16/09/2018;31/10/2018;;7755,3;;;;;7755,3;EURO;;
001054/FD00434290482;00434290482;30/09/2018;31/10/2018;;109,82;;;;;109,82;EURO;15/10/2018;
001072/FD00434290482;00434290482;30/06/2019;31/07/2019;;2210,17;;;;;2210,17;EURO;16/07/2019;
001114/FD00434290482;00434290482;14/10/2018;30/11/2018;;420,62;;;;;420,62;EURO;22/10/2018;
001172/FD00434290482;00434290482;21/07/2019;31/08/2019;;5113,06;;;;;5113,06;EURO;;
001246/FD00434290482;00434290482;20/11/2018;31/12/2018;;6222,47;;;;;6222,47;EURO;13/12/2018;
001330/FD00434290482;00434290482;16/12/2018;31/01/2019;;328,6;;;;;328,6;EURO;15/01/2019;
001368/FD00434290482;00434290482;30/12/2018;31/01/2019;;92,64;;;;;92,64;EURO;15/01/2019;
000751/FD00443270236;00443270236;21/05/2019;30/06/2019;;327,24;;;;;327,24;EURO;;
001135/FD00448510685;00448510685;21/07/2019;31/08/2019;;500,28;;;;;500,28;EURO;;
003483/F00448510685;00448510685;23/08/2018;30/09/2018;;78,68;;;;;78,68;EURO;04/10/2018;
003593/F00448510685;00448510685;30/08/2018;30/09/2018;;72,26;;;;;72,26;EURO;04/10/2018;
003772/F00448510685;00448510685;11/09/2018;31/10/2018;;158,18;;;;;158,18;EURO;06/11/2018;
003879/F00448510685;00448510685;20/09/2018;31/10/2018;;100,98;;;;;100,98;EURO;06/11/2018;
003922/F00448510685;00448510685;23/09/2018;31/10/2018;;173,42;;;;;173,42;EURO;06/11/2018;
003956/F00448510685;00448510685;25/09/2018;31/10/2018;;139,6;;;;;139,6;EURO;06/11/2018;
004187/F00448510685;00448510685;09/10/2018;30/11/2018;;73,89;;;;;73,89;EURO;04/12/2018;
004227/F00448510685;00448510685;11/10/2018;30/11/2018;;85,7;;;;;85,7;EURO;04/12/2018;
004467/F00448510685;00448510685;25/10/2018;30/11/2018;;226,12;;;;;226,12;EURO;04/12/2018;
004627/F00448510685;00448510685;05/11/2018;31/12/2018;;82,58;;;;;82,58;EURO;04/01/2019;
004645/F00448510685;00448510685;06/11/2018;31/12/2018;;100,46;;;;;100,46;EURO;04/01/2019;
004805/F00448510685;00448510685;15/11/2018;31/12/2018;;76,63;;;;;76,63;EURO;04/01/2019;
004848/F00448510685;00448510685;18/11/2018;31/12/2018;;349,02;;;;;349,02;EURO;04/01/2019;
004864/F00448510685;00448510685;19/11/2018;31/12/2018;;606,8;;;;;606,8;EURO;04/01/2019;
004884/F00448510685;00448510685;20/11/2018;31/12/2018;;663,46;;;;;663,46;EURO;04/01/2019;
004936/F00448510685;00448510685;22/11/2018;31/12/2018;;694,3;;;;;694,3;EURO;04/01/2019;
005009/F00448510685;00448510685;28/11/2018;31/12/2018;;213,18;;;;;213,18;EURO;04/01/2019;
005212/F00476690268;00476690268;13/12/2018;31/01/2019;;368,45;;;;;368,45;EURO;24/01/2019;
005235/F00476690268;00476690268;16/12/2018;31/01/2019;;307,47;;;;;307,47;EURO;24/01/2019;
005315/F00476690268;00476690268;20/12/2018;31/01/2019;;475,34;;;;;475,34;EURO;24/01/2019;
005331/F00476690268;00476690268;23/12/2018;31/01/2019;;225,49;;;;;225,49;EURO;24/01/2019;
005377/F00476690268;00476690268;30/12/2018;31/01/2019;;136,64;;;;;136,64;EURO;24/01/2019;
001357/FD00493120018;00493120018;20/12/2018;31/01/2019;;110,74;;;;;110,74;EURO;16/01/2019;
004765/F00493120018;00493120018;13/11/2018;31/12/2018;;61,66;;;;;61,66;EURO;11/12/2018;
000125/CD00503060014;00503060014;23/04/2019;31/05/2019;;248,71;;;;;248,71;EURO;03/06/2019;
000380/CD00503060014;00503060014;31/12/2018;31/01/2019;;420,58;;;;;420,58;EURO;30/01/2019;
001039/FD00513490557;00513490557;30/06/2019;31/07/2019;;131,35;;;;;131,35;EURO;;
003470/F00513490557;00513490557;23/08/2018;30/09/2018;;38,13;;;;;38,13;EURO;20/11/2018;
005346/F00513490557;00513490557;27/12/2018;31/01/2019;;55,95;;;;;55,95;EURO;;
000027/FD00522660018;00522660018;18/01/2019;28/02/2019;;800,24;;;;;800,24;EURO;05/03/2019;
000161/FD00522660018;00522660018;22/02/2019;31/03/2019;;275,73;;;;;275,73;EURO;04/04/2019;
000393/FD00522660018;00522660018;20/03/2019;30/04/2019;;132,66;;;;;132,66;EURO;08/05/2019;
000422/FD00522660018;00522660018;25/03/2019;30/04/2019;;460,28;;;;;460,28;EURO;;
000924/FD00522660018;00522660018;25/06/2019;31/07/2019;;811,13;;;;;811,13;EURO;;
001045/FD00522660018;00522660018;27/09/2018;31/10/2018;;104,48;;;;;104,48;EURO;06/11/2018;
001080/FD00522660018;00522660018;30/06/2019;31/07/2019;;224,28;;;;;224,28;EURO;;
001189/FD00522660018;00522660018;21/07/2019;31/08/2019;;160,31;;;;;160,31;EURO;;
003736/F00522660018;00522660018;09/09/2018;31/10/2018;;639,35;;;;;639,35;EURO;06/11/2018;
000169/FD00523980019;00523980019;22/02/2019;31/03/2019;;4221,77;;;;;4221,77;EURO;;
000412/FD00523980019;00523980019;22/03/2019;30/04/2019;;8890,7;;;;;8890,7;EURO;23/04/2019;
000597/FD00523980019;00523980019;24/04/2019;31/05/2019;;7185,51;;;;;7185,51;EURO;23/05/2019;
000777/FD00523980019;00523980019;22/05/2019;30/06/2019;;3521,72;;;;;3521,72;EURO;24/06/2019;
000915/FD00523980019;00523980019;25/06/2019;31/07/2019;;442,94;;;;;442,94;EURO;;
001073/FD00523980019;00523980019;30/06/2019;31/07/2019;;275,72;;;;;275,72;EURO;;
001187/FD00523980019;00523980019;21/07/2019;31/08/2019;;151,29;;;;;151,29;EURO;;
003250/F00523980019;00523980019;02/08/2018;30/09/2018;;993,05;;;;;993,05;EURO;05/09/2018;
003271/F00523980019;00523980019;05/08/2018;30/09/2018;;435,64;;;;;435,64;EURO;05/09/2018;
004614/F00523980019;00523980019;04/11/2018;31/12/2018;;1045,57;;;;;1045,57;EURO;26/11/2018;
000910/FD00540190287;00540190287;13/08/2018;30/09/2018;;1547,1;;;;;1547,1;EURO;20/09/2018;
000917/FD00540190287;00540190287;16/08/2018;30/09/2018;;498,89;;;;;498,89;EURO;20/09/2018;
000947/FD00540190287;00540190287;23/08/2018;30/09/2018;;1265;;;;;1265;EURO;20/09/2018;
000947/FD00585180342;00585180342;25/06/2019;31/07/2019;;205,76;;;;;205,76;EURO;;
000008/FD00593400450;00593400450;18/01/2019;28/02/2019;;887,99;;;;;887,99;EURO;;
000189/FD00593400450;00593400450;22/02/2019;31/03/2019;;185,83;;;;;185,83;EURO;;
000815/FD00593400450;00593400450;15/07/2018;31/08/2018;;77,56;;;;;77,56;EURO;17/09/2018;
001015/FD00593400450;00593400450;16/09/2018;31/10/2018;;90,02;;;;;90,02;EURO;;
001063/FD00593400450;00593400450;30/09/2018;31/10/2018;;2118,24;;;;;2118,24;EURO;;
001121/FD00593400450;00593400450;14/10/2018;30/11/2018;;2915,14;;;;;2915,14;EURO;;
001189/FD00593400450;00593400450;31/10/2018;30/11/2018;;61,15;;;;;61,15;EURO;;
001254/FD00593400450;00593400450;20/11/2018;31/12/2018;;1071,08;;;;;1071,08;EURO;;
001294/FD00593400450;00593400450;30/11/2018;31/12/2018;;624,21;;;;;624,21;EURO;;
001338/FD00593400450;00593400450;16/12/2018;31/01/2019;;106,18;;;;;106,18;EURO;;
001375/FD00593400450;00593400450;30/12/2018;31/01/2019;;261,06;;;;;261,06;EURO;;
000570/FD00594010100;00594010100;19/04/2019;31/05/2019;;127,28;;;;;127,28;EURO;;
000736/FD00594010100;00594010100;21/05/2019;30/06/2019;;301,52;;;;;301,52;EURO;;
000067/C00597700590;00597700590;27/08/2018;27/08/2018;;140,59;;;;;140,59;EURO;;
000069/C00597700590;00597700590;03/09/2018;03/09/2018;;270,24;;;;;270,24;EURO;;
000069/MD00597700590;00597700590;28/02/2019;28/02/2019;;405,01;;;;;405,01;EURO;;
000105/C00597700590;00597700590;29/10/2018;29/10/2018;;130;;;;;130;EURO;;
000128/C00597700590;00597700590;15/11/2018;15/11/2018;;256,2;;;;;256,2;EURO;;
000162/C00597700590;00597700590;15/11/2018;15/11/2018;;256,2;;;;;256,2;EURO;;
000221/MD00597700590;00597700590;31/05/2019;31/05/2019;;601,9;;;;;601,9;EURO;;
000278/MD00597700590;00597700590;30/06/2019;30/06/2019;;221,76;;;;;221,76;EURO;;
000299/MD00597700590;00597700590;30/06/2019;30/06/2019;;2449,01;;;;;2449,01;EURO;;
000589/MD00597700590;00597700590;30/11/2018;30/11/2018;;172,73;;;;;172,73;EURO;;
000620/MD00597700590;00597700590;30/11/2018;30/11/2018;;987,69;;;;;987,69;EURO;;
000647/MD00597700590;00597700590;31/12/2018;31/12/2018;;463,7;;;;;463,7;EURO;;
000677/MD00597700590;00597700590;31/12/2018;31/12/2018;;607,55;;;;;607,55;EURO;;
000068/C00637450594;00637450594;03/09/2018;03/09/2018;;225,2;;;;;225,2;EURO;;
000068/MD00637450594;00637450594;28/02/2019;28/02/2019;;1448,25;;;;;1448,25;EURO;;
000090/C00637450594;00637450594;29/10/2018;29/10/2018;;130;;;;;130;EURO;;
000127/C00637450594;00637450594;15/11/2018;15/11/2018;;170,8;;;;;170,8;EURO;;
000298/MD00637450594;00637450594;30/06/2019;30/06/2019;;932,85;;;;;932,85;EURO;;
000588/MD00637450594;00637450594;30/11/2018;30/11/2018;;477,36;;;;;477,36;EURO;;
000619/MD00637450594;00637450594;30/11/2018;30/11/2018;;492;;;;;492;EURO;;
000676/MD00637450594;00637450594;31/12/2018;31/12/2018;;369,51;;;;;369,51;EURO;;
000129/C00637550591;00637550591;15/11/2018;15/11/2018;;85,4;;;;;85,4;EURO;;
000300/MD00637550591;00637550591;30/06/2019;30/06/2019;;875,54;;;;;875,54;EURO;;
000590/MD00637550591;00637550591;30/11/2018;30/11/2018;;757,32;;;;;757,32;EURO;;
000621/MD00637550591;00637550591;30/11/2018;30/11/2018;;521,37;;;;;521,37;EURO;;
000678/MD00637550591;00637550591;31/12/2018;31/12/2018;;127,81;;;;;127,81;EURO;;
000067/MD00637560590;00637560590;28/02/2019;28/02/2019;;222,35;;;;;222,35;EURO;;
000086/C00637560590;00637560590;29/10/2018;29/10/2018;;65;;;;;65;EURO;;
000126/C00637560590;00637560590;15/11/2018;15/11/2018;;341,6;;;;;341,6;EURO;;
000617/MD00637560590;00637560590;30/11/2018;30/11/2018;;369,03;;;;;369,03;EURO;;
000674/MD00637560590;00637560590;31/12/2018;31/12/2018;;172,77;;;;;172,77;EURO;;
000107/C00637600594;00637600594;29/10/2018;29/10/2018;;260;;;;;260;EURO;;
000119/MD00637600594;00637600594;31/03/2019;31/03/2019;;75,61;;;;;75,61;EURO;;
000130/C00637600594;00637600594;15/11/2018;15/11/2018;;439,2;;;;;439,2;EURO;;
000222/MD00637600594;00637600594;31/05/2019;31/05/2019;;227,43;;;;;227,43;EURO;;
000279/MD00637600594;00637600594;30/06/2019;30/06/2019;;330,89;;;;;330,89;EURO;;
000591/MD00637600594;00637600594;30/11/2018;30/11/2018;;1087,77;;;;;1087,77;EURO;;
000648/MD00637600594;00637600594;31/12/2018;31/12/2018;;316,4;;;;;316,4;EURO;;
000089/C00652850595;00652850595;29/10/2018;29/10/2018;;65;;;;;65;EURO;;
000124/C00652850595;00652850595;15/11/2018;15/11/2018;;170,8;;;;;170,8;EURO;;
000224/MD00652850595;00652850595;31/05/2019;31/05/2019;;216,88;;;;;216,88;EURO;;
000281/MD00652850595;00652850595;30/06/2019;30/06/2019;;121,71;;;;;121,71;EURO;;
000302/MD00652850595;00652850595;30/06/2019;30/06/2019;;278,04;;;;;278,04;EURO;;
000596/MD00652850595;00652850595;30/11/2018;30/11/2018;;39,13;;;;;39,13;EURO;;
000623/MD00652850595;00652850595;30/11/2018;30/11/2018;;560,67;;;;;560,67;EURO;;
000650/MD00652850595;00652850595;31/12/2018;31/12/2018;;171,44;;;;;171,44;EURO;;
000680/MD00652850595;00652850595;31/12/2018;31/12/2018;;426,12;;;;;426,12;EURO;;
000070/MD00661370593;00661370593;28/02/2019;28/02/2019;;115,44;;;;;115,44;EURO;;
000120/MD00661370593;00661370593;31/03/2019;31/03/2019;;150,23;;;;;150,23;EURO;;
000223/MD00661370593;00661370593;31/05/2019;31/05/2019;;195,52;;;;;195,52;EURO;;
000280/MD00661370593;00661370593;30/06/2019;30/06/2019;;181,22;;;;;181,22;EURO;;
000301/MD00661370593;00661370593;30/06/2019;30/06/2019;;306,33;;;;;306,33;EURO;;
000622/MD00661370593;00661370593;30/11/2018;30/11/2018;;280,01;;;;;280,01;EURO;;
000649/MD00661370593;00661370593;31/12/2018;31/12/2018;;112,32;;;;;112,32;EURO;;
000679/MD00661370593;00661370593;31/12/2018;31/12/2018;;223,39;;;;;223,39;EURO;;
000057/CD00661740233;00661740233;19/03/2019;30/04/2019;;609,34;;;;;609,34;EURO;;
000078/MD00678700592;00678700592;28/02/2019;28/02/2019;;201,06;;;;;201,06;EURO;;
000101/C00678700592;00678700592;29/10/2018;29/10/2018;;195;;;;;195;EURO;;
000131/MD00678700592;00678700592;31/03/2019;31/03/2019;;101,5;;;;;101,5;EURO;;
000146/C00678700592;00678700592;15/11/2018;15/11/2018;;170,8;;;;;170,8;EURO;;
000317/MD00678700592;00678700592;30/06/2019;30/06/2019;;940,78;;;;;940,78;EURO;;
000637/MD00678700592;00678700592;30/11/2018;30/11/2018;;497,18;;;;;497,18;EURO;;
000692/MD00678700592;00678700592;31/12/2018;31/12/2018;;50,39;;;;;50,39;EURO;;
000365/FD00709720239;00709720239;20/03/2019;30/04/2019;;130,29;;;;;130,29;EURO;;
000006/FD00731590097;00731590097;18/01/2019;28/02/2019;;87,69;;;;;87,69;EURO;;
000186/FD00731590097;00731590097;22/02/2019;31/03/2019;;306,47;;;;;306,47;EURO;;
000726/FD00731590097;00731590097;21/05/2019;30/06/2019;;151,86;;;;;151,86;EURO;;
000813/FD00731590097;00731590097;15/07/2018;31/08/2018;;348,86;;;;;348,86;EURO;02/10/2018;
000866/FD00731590097;00731590097;31/07/2018;31/08/2018;;376,04;;;;;376,04;EURO;02/10/2018;
000957/FD00731590097;00731590097;25/06/2019;31/07/2019;;375,25;;;;;375,25;EURO;;
001012/FD00731590097;00731590097;16/09/2018;31/10/2018;;821,63;;;;;821,63;EURO;13/12/2018;
001021/FD00731590097;00731590097;30/06/2019;31/07/2019;;1245,94;;;;;1245,94;EURO;;
001059/FD00731590097;00731590097;30/09/2018;31/10/2018;;73,72;;;;;73,72;EURO;13/12/2018;
001118/FD00731590097;00731590097;14/10/2018;30/11/2018;;127,5;;;;;127,5;EURO;13/12/2018;
001136/FD00731590097;00731590097;21/07/2019;31/08/2019;;388,32;;;;;388,32;EURO;;
001252/FD00731590097;00731590097;20/11/2018;31/12/2018;;212,6;;;;;212,6;EURO;19/02/2019;
001291/FD00731590097;00731590097;30/11/2018;31/12/2018;;350,06;;;;;350,06;EURO;19/02/2019;
001335/FD00731590097;00731590097;16/12/2018;31/01/2019;;1002,6;;;;;1002,6;EURO;19/02/2019;
001372/FD00731590097;00731590097;30/12/2018;31/01/2019;;605,05;;;;;605,05;EURO;19/02/2019;
001123/FD00733950406;00733950406;21/07/2019;31/08/2019;;932,41;;;;;932,41;EURO;;
000818/FD00740630090;00740630090;15/07/2018;31/08/2018;;231,48;;;;;231,48;EURO;16/08/2018;
001017/FD00740630090;00740630090;16/09/2018;31/10/2018;;233,94;;;;;233,94;EURO;16/10/2018;
001068/FD00740630090;00740630090;30/06/2019;31/07/2019;;38,44;;;;;38,44;EURO;;
001186/FD00740630090;00740630090;31/10/2018;30/11/2018;;352,65;;;;;352,65;EURO;16/11/2018;
001296/FD00740630090;00740630090;30/11/2018;31/12/2018;;381,83;;;;;381,83;EURO;04/01/2019;
001340/FD00740630090;00740630090;16/12/2018;31/01/2019;;181,75;;;;;181,75;EURO;17/01/2019;
001377/FD00740630090;00740630090;30/12/2018;31/01/2019;;283,52;;;;;283,52;EURO;;
004799/F00740630090;00740630090;15/11/2018;31/12/2018;;249,96;;;;;249,96;EURO;18/12/2018;
000019/FD00763670676;00763670676;18/01/2019;28/02/2019;;182,62;;;;;182,62;EURO;;
000020/FD00763670676;00763670676;18/01/2019;28/02/2019;;112,88;;;;;112,88;EURO;;
001197/FD00763670676;00763670676;31/10/2018;30/11/2018;;137,78;;;;;137,78;EURO;;
002884/F00763670676;00763670676;05/07/2018;31/08/2018;;17,8;;;;;17,8;EURO;;
002988/F00763670676;00763670676;12/07/2018;31/08/2018;;30,85;;;;;30,85;EURO;;
002989/F00763670676;00763670676;12/07/2018;31/08/2018;;14,9;;;;;14,9;EURO;;
003041/F00763670676;00763670676;16/07/2018;31/08/2018;;20,22;;;;;20,22;EURO;;
003042/F00763670676;00763670676;16/07/2018;31/08/2018;;20,22;;;;;20,22;EURO;;
003052/F00763670676;00763670676;17/07/2018;31/08/2018;;52,43;;;;;52,43;EURO;;
003053/F00763670676;00763670676;17/07/2018;31/08/2018;;52,43;;;;;52,43;EURO;;
003445/F00763670676;00763670676;21/08/2018;30/09/2018;;98,12;;;;;98,12;EURO;;
003446/F00763670676;00763670676;21/08/2018;30/09/2018;;24,44;;;;;24,44;EURO;;
003702/F00763670676;00763670676;06/09/2018;31/10/2018;;478,61;;;;;478,61;EURO;;
004047/F00763670676;00763670676;01/10/2018;30/11/2018;;23,52;;;;;23,52;EURO;;
004094/F00763670676;00763670676;04/10/2018;30/11/2018;;103,33;;;;;103,33;EURO;;
004136/F00763670676;00763670676;07/10/2018;30/11/2018;;74,55;;;;;74,55;EURO;;
004137/F00763670676;00763670676;07/10/2018;30/11/2018;;372,49;;;;;372,49;EURO;;
004169/F00763670676;00763670676;08/10/2018;30/11/2018;;82,04;;;;;82,04;EURO;;
004170/F00763670676;00763670676;08/10/2018;30/11/2018;;234,53;;;;;234,53;EURO;;
004184/F00763670676;00763670676;09/10/2018;30/11/2018;;130,51;;;;;130,51;EURO;;
004206/F00763670676;00763670676;10/10/2018;30/11/2018;;164,07;;;;;164,07;EURO;;
004207/F00763670676;00763670676;10/10/2018;30/11/2018;;191,94;;;;;191,94;EURO;;
004231/F00763670676;00763670676;11/10/2018;30/11/2018;;29,79;;;;;29,79;EURO;;
004232/F00763670676;00763670676;11/10/2018;30/11/2018;;399,07;;;;;399,07;EURO;;
004242/F00763670676;00763670676;12/10/2018;30/11/2018;;128,64;;;;;128,64;EURO;;
004257/F00763670676;00763670676;14/10/2018;30/11/2018;;297,08;;;;;297,08;EURO;;
004273/F00763670676;00763670676;14/10/2018;30/11/2018;;116,48;;;;;116,48;EURO;;
004291/F00763670676;00763670676;15/10/2018;30/11/2018;;159,57;;;;;159,57;EURO;;
004302/F00763670676;00763670676;16/10/2018;30/11/2018;;305,08;;;;;305,08;EURO;;
004327/F00763670676;00763670676;17/10/2018;30/11/2018;;41,06;;;;;41,06;EURO;;
004328/F00763670676;00763670676;17/10/2018;30/11/2018;;293,87;;;;;293,87;EURO;;
004348/F00763670676;00763670676;18/10/2018;30/11/2018;;160,33;;;;;160,33;EURO;;
004370/F00763670676;00763670676;19/10/2018;30/11/2018;;128,64;;;;;128,64;EURO;;
004382/F00763670676;00763670676;21/10/2018;30/11/2018;;186,71;;;;;186,71;EURO;;
004383/F00763670676;00763670676;21/10/2018;30/11/2018;;667,98;;;;;667,98;EURO;;
004499/F00763670676;00763670676;28/10/2018;30/11/2018;;387,17;;;;;387,17;EURO;;
004500/F00763670676;00763670676;28/10/2018;30/11/2018;;403,66;;;;;403,66;EURO;;
004541/F00763670676;00763670676;30/10/2018;30/11/2018;;408,05;;;;;408,05;EURO;;
004542/F00763670676;00763670676;30/10/2018;30/11/2018;;281,92;;;;;281,92;EURO;;
004561/F00763670676;00763670676;01/11/2018;31/12/2018;;306,58;;;;;306,58;EURO;;
004586/F00763670676;00763670676;02/11/2018;31/12/2018;;160,99;;;;;160,99;EURO;;
004596/F00763670676;00763670676;04/11/2018;31/12/2018;;326,93;;;;;326,93;EURO;;
004597/F00763670676;00763670676;04/11/2018;31/12/2018;;276,74;;;;;276,74;EURO;;
004628/F00763670676;00763670676;05/11/2018;31/12/2018;;112,22;;;;;112,22;EURO;;
004629/F00763670676;00763670676;05/11/2018;31/12/2018;;643,16;;;;;643,16;EURO;;
004649/F00763670676;00763670676;06/11/2018;31/12/2018;;38,23;;;;;38,23;EURO;;
004650/F00763670676;00763670676;06/11/2018;31/12/2018;;205,46;;;;;205,46;EURO;;
004686/F00763670676;00763670676;08/11/2018;31/12/2018;;171,55;;;;;171,55;EURO;;
004687/F00763670676;00763670676;08/11/2018;31/12/2018;;24,98;;;;;24,98;EURO;;
004714/F00763670676;00763670676;11/11/2018;31/12/2018;;30,84;;;;;30,84;EURO;;
004715/F00763670676;00763670676;11/11/2018;31/12/2018;;30,84;;;;;30,84;EURO;;
004748/F00763670676;00763670676;13/11/2018;31/12/2018;;17,57;;;;;17,57;EURO;;
004753/F00763670676;00763670676;13/11/2018;31/12/2018;;135,96;;;;;135,96;EURO;;
004774/F00763670676;00763670676;14/11/2018;31/12/2018;;24,98;;;;;24,98;EURO;;
004809/F00763670676;00763670676;15/11/2018;31/12/2018;;306,06;;;;;306,06;EURO;;
004826/F00763670676;00763670676;18/11/2018;31/12/2018;;158,9;;;;;158,9;EURO;;
004827/F00763670676;00763670676;18/11/2018;31/12/2018;;70,87;;;;;70,87;EURO;;
004906/F00763670676;00763670676;21/11/2018;31/12/2018;;175,3;;;;;175,3;EURO;;
004961/F00763670676;00763670676;25/11/2018;31/12/2018;;220,1;;;;;220,1;EURO;;
004987/F00763670676;00763670676;26/11/2018;31/12/2018;;87,65;;;;;87,65;EURO;;
004988/F00763670676;00763670676;26/11/2018;31/12/2018;;87,65;;;;;87,65;EURO;;
004994/F00763670676;00763670676;27/11/2018;31/12/2018;;147,36;;;;;147,36;EURO;;
005045/F00763670676;00763670676;02/12/2018;31/01/2019;;68,59;;;;;68,59;EURO;;
005253/F00763670676;00763670676;17/12/2018;31/01/2019;;173,06;;;;;173,06;EURO;;
005268/F00763670676;00763670676;18/12/2018;31/01/2019;;152,78;;;;;152,78;EURO;;
005284/F00763670676;00763670676;19/12/2018;31/01/2019;;88,69;;;;;88,69;EURO;;
005300/F00763670676;00763670676;20/12/2018;31/01/2019;;66,1;;;;;66,1;EURO;;
005328/F00763670676;00763670676;23/12/2018;31/01/2019;;107,02;;;;;107,02;EURO;;
005361/F00763670676;00763670676;28/12/2018;31/01/2019;;53,75;;;;;53,75;EURO;;
005362/F00763670676;00763670676;28/12/2018;31/01/2019;;283,5;;;;;283,5;EURO;;
005374/F00763670676;00763670676;30/12/2018;31/01/2019;;330,18;;;;;330,18;EURO;;
005375/F00763670676;00763670676;30/12/2018;31/01/2019;;94,54;;;;;94,54;EURO;;
000013/FD00785790114;00785790114;18/01/2019;28/02/2019;;4642,17;;;;;4642,17;EURO;;
000169/C00785790114;00785790114;26/12/2018;31/01/2019;;1025,62;;;;;1025,62;EURO;;
000542/FD00785790114;00785790114;19/04/2019;31/05/2019;;246,36;;;;;246,36;EURO;08/05/2019;
000765/FD00785790114;00785790114;21/05/2019;30/06/2019;;363,27;;;;;363,27;EURO;05/06/2019;
004069/F00785790114;00785790114;02/10/2018;30/11/2018;;112,74;;;;;112,74;EURO;07/11/2018;
004266/F00785790114;00785790114;14/10/2018;30/11/2018;;185,33;;;;;185,33;EURO;07/11/2018;
004641/F00785790114;00785790114;06/11/2018;31/12/2018;;459,29;;;;;459,29;EURO;06/12/2018;
004690/F00785790114;00785790114;08/11/2018;31/12/2018;;737,37;;;;;737,37;EURO;06/12/2018;
004728/F00785790114;00785790114;11/11/2018;31/12/2018;;1406,18;;;;;1406,18;EURO;19/12/2018;
004761/F00785790114;00785790114;13/11/2018;31/12/2018;;1777,37;;;;;1777,37;EURO;19/12/2018;
004810/F00785790114;00785790114;15/11/2018;31/12/2018;;3013,48;;;;;3013,48;EURO;19/12/2018;
004850/F00785790114;00785790114;18/11/2018;31/12/2018;;1625,77;;;;;1625,77;EURO;28/12/2018;
004890/F00785790114;00785790114;20/11/2018;31/12/2018;;1763,84;;;;;1763,84;EURO;28/12/2018;
004933/F00785790114;00785790114;22/11/2018;31/12/2018;;1383,8;;;;;1383,8;EURO;28/12/2018;
004972/F00785790114;00785790114;25/11/2018;31/12/2018;;1184,31;;;;;1184,31;EURO;28/12/2018;
004995/F00785790114;00785790114;27/11/2018;31/12/2018;;1551,72;;;;;1551,72;EURO;28/12/2018;
005027/F00785790114;00785790114;29/11/2018;31/12/2018;;1423,01;;;;;1423,01;EURO;28/12/2018;
005054/F00785790114;00785790114;02/12/2018;31/01/2019;;1153,63;;;;;1153,63;EURO;;
005081/F00785790114;00785790114;04/12/2018;31/01/2019;;834,82;;;;;834,82;EURO;;
005123/F00785790114;00785790114;06/12/2018;31/01/2019;;1834,77;;;;;1834,77;EURO;;
005144/F00785790114;00785790114;09/12/2018;31/01/2019;;2246,36;;;;;2246,36;EURO;23/01/2019;
005177/F00785790114;00785790114;11/12/2018;31/01/2019;;1219,15;;;;;1219,15;EURO;23/01/2019;
005216/F00785790114;00785790114;13/12/2018;31/01/2019;;1106,31;;;;;1106,31;EURO;30/01/2019;
005244/F00785790114;00785790114;16/12/2018;31/01/2019;;924,6;;;;;924,6;EURO;30/01/2019;
005271/F00785790114;00785790114;18/12/2018;31/01/2019;;1472,92;;;;;1472,92;EURO;30/01/2019;
005303/F00785790114;00785790114;20/12/2018;31/01/2019;;764,88;;;;;764,88;EURO;30/01/2019;
005337/F00785790114;00785790114;23/12/2018;31/01/2019;;1409,01;;;;;1409,01;EURO;30/01/2019;
005338/F00785790114;00785790114;23/12/2018;31/01/2019;;152,63;;;;;152,63;EURO;30/01/2019;
000224/CD00796000370;00796000370;19/07/2018;31/08/2018;;12772,3;;;;;12772,3;EURO;12/09/2018;
000308/CD00796000370;00796000370;17/10/2018;30/11/2018;;4554,16;;;;;4554,16;EURO;10/12/2018;
000414/FD00799700158;00799700158;24/03/2019;30/04/2019;;1659,31;;;;;1659,31;EURO;27/05/2019;
000595/FD00799700158;00799700158;24/04/2019;31/05/2019;;1400,99;;;;;1400,99;EURO;04/07/2019;
000768/FD00799700158;00799700158;21/05/2019;30/06/2019;;1005,65;;;;;1005,65;EURO;;
000808/FD00799700158;00799700158;15/07/2018;31/08/2018;;3325,91;;;;;3325,91;EURO;;
